,Symbol,Close,Transportation_CPI,Housing_CPI,Medical_care_CPI,Education_CPI,Food_Beverges_CPI,Oil_price,Date
285,LYB,112.2300033569336,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
286,MTB,171.19000244140625,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
287,MRO,17.3799991607666,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
288,MPC,67.18000030517578,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
289,MKTX,203.6300048828125,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
290,MAR,133.75,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
291,MMC,80.4000015258789,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
292,MLM,225.0,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
293,MAS,43.810001373291016,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
294,MA,151.91000366210938,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
295,MTCH,32.380001068115234,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
296,MKC,50.6150016784668,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
297,MCD,173.22000122070312,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
298,MCK,159.0,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
299,MDT,82.20999908447266,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
300,MRK,53.64503860473633,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
301,META,181.4199981689453,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
302,MET,50.18000030517578,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
303,MTD,626.0999755859375,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
304,MGM,33.5099983215332,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
305,MCHP,45.20500183105469,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
306,MU,43.66999816894531,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
307,MSFT,85.94999694824219,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
308,MAA,99.5999984741211,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
309,MHK,276.0,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
310,MOH,78.0,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
311,TAP,82.23999786376953,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
312,MDLZ,42.40999984741211,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
313,MPWR,116.30999755859376,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
314,MNST,62.709999084472656,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
315,MCO,146.1300048828125,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
316,MS,52.18999862670898,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
317,MOS,26.64999961853028,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
318,MSI,90.5500030517578,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
319,MSCI,127.68000030517578,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
320,NDAQ,76.73999786376953,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
321,NTAP,55.56999969482422,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
322,NFLX,201.07000732421875,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
323,NWL,31.63999938964844,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
324,NEM,38.15999984741211,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
325,NWSA,16.43000030517578,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
326,NWS,16.799999237060547,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
327,NEE,38.772499084472656,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
328,NLSN,36.65999984741211,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
329,NKE,63.4900016784668,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
330,NI,25.36000061035156,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
331,NDSN,147.4199981689453,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
332,NSC,146.9600067138672,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
333,NTRS,99.45999908447266,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
334,NOC,305.239990234375,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
335,NLOK,28.90999984741211,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
336,NCLH,54.959999084472656,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
337,NRG,28.89999961853028,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
338,NUE,66.5199966430664,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
339,NVDA,49.837501525878906,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
340,NVR,3529.610107421875,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
341,NXPI,117.9499969482422,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
342,ORLY,249.259994506836,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
343,OXY,73.9800033569336,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
344,ODFL,89.62666320800781,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
345,OMC,72.7699966430664,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
346,ON,21.809999465942383,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
347,OKE,54.650001525878906,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
348,ORCL,46.630001068115234,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
349,PCAR,73.0199966430664,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
350,PKG,123.61000061035156,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
351,PARA,59.16999816894531,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
352,PH,199.8800048828125,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
353,PAYX,67.30999755859375,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
354,PAYC,80.44000244140625,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
355,PYPL,73.83999633789062,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
356,PENN,30.739999771118164,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
357,PNR,47.1658821105957,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
358,PEP,118.05999755859376,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
359,PKI,73.91000366210938,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
360,PFE,34.573055267333984,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
361,PM,104.38999938964844,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
362,PSX,101.75,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
363,PNW,83.88999938964844,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
364,PXD,172.9199981689453,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
365,PNC,144.6199951171875,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
366,POOL,131.1699981689453,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
367,PPG,118.0,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
368,PPL,30.600000381469727,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
369,PFG,70.37999725341797,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
370,PG,90.6500015258789,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
371,PGR,55.36000061035156,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
372,PLD,64.01000213623047,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
373,PRU,115.4499969482422,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
374,PEG,51.0,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
375,PTC,61.15999984741211,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
376,PSA,206.32000732421875,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
377,PHM,33.369998931884766,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
378,PVH,138.97000122070312,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
379,QRVO,68.87999725341797,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
380,PWR,39.2400016784668,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
381,QCOM,65.19999694824219,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
382,DGX,98.9000015258789,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
383,RL,104.87999725341795,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
384,RJF,59.2400016784668,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
385,RTX,80.65450286865234,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
386,O,54.86434173583984,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
387,REG,69.54000091552734,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
388,REGN,382.6000061035156,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
389,RF,17.3700008392334,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
390,RSG,66.58000183105469,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
391,RMD,85.52999877929688,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
392,RHI,55.90999984741211,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
393,ROK,197.66000366210932,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
394,ROL,20.733333587646484,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
395,ROP,260.5599975585937,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
396,ROST,80.5,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
397,RCL,120.37999725341795,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
398,SPGI,168.1199951171875,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
399,CRM,104.41000366210938,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
400,SBAC,160.6300048828125,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
401,SLB,69.5199966430664,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
402,STX,42.93000030517578,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
403,SEE,49.41999816894531,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
404,SRE,105.3499984741211,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
405,NOW,131.72999572753906,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
406,SHW,137.89999389648438,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
407,SBNY,138.0,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
408,SPG,172.4199981689453,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
409,SWKS,98.43000030517578,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
410,SJM,123.72000122070312,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
411,SNA,176.88999938964844,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
412,SEDG,38.04999923706055,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
413,SO,47.16999816894531,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
414,LUV,66.29000091552734,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
415,SWK,168.50999450683594,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
416,SBUX,57.630001068115234,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
417,STT,96.72000122070312,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
418,STE,88.30999755859375,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
419,SYK,157.89999389648438,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
420,SIVB,237.3800048828125,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
421,SYF,38.86000061035156,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
422,SNPS,86.02999877929688,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
423,SYY,60.5,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
424,TMUS,64.04000091552734,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
425,TROW,103.08000183105467,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
426,TTWO,112.87999725341795,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
427,TPR,45.2599983215332,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
428,TGT,67.62999725341797,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
429,TEL,95.31999969482422,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
430,TDY,184.33999633789065,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
431,TFX,254.72999572753903,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
432,TER,44.18000030517578,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
433,TSLA,64.10600280761719,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
434,TXN,105.56999969482422,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
435,TXT,57.29999923706055,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
436,TMO,192.97999572753903,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
437,TJX,38.345001220703125,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
438,TSCO,75.68000030517578,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
439,TT,68.85182189941406,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
440,TDG,275.1099853515625,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
441,TRV,131.97999572753906,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
442,TRMB,41.060001373291016,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
443,TFC,49.91999816894531,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
444,TWTR,24.51000022888184,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
445,TYL,178.69000244140625,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
446,TSN,80.62000274658203,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
447,USB,54.02999877929688,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
448,UDR,38.060001373291016,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
449,ULTA,229.6300048828125,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
450,UNP,135.77999877929688,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
451,UAL,68.94000244140625,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
452,UPS,123.66999816894533,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
453,URI,173.5800018310547,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
454,UNH,221.16000366210932,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
455,UHS,115.5999984741211,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
456,VLO,92.8000030517578,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
457,VTR,59.7599983215332,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
458,VRSN,109.47000122070312,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
459,VRSK,95.83000183105467,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
460,VZ,53.52999877929688,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
461,VRTX,152.91000366210938,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
462,VFC,70.07533264160156,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
463,VTRS,43.11000061035156,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
464,VICI,20.100000381469727,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
465,V,114.51000213623048,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
466,VNO,77.31999969482422,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
467,VMC,131.8699951171875,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
468,WAB,82.93000030517578,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
469,WBA,74.94999694824219,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
470,WMT,98.58999633789062,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
471,WBD,23.11000061035156,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
472,WM,86.0999984741211,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
473,WAT,195.69000244140625,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
474,WEC,65.7699966430664,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
475,WFC,61.09000015258789,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
476,WELL,64.02999877929688,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
477,WST,99.5,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
478,WDC,81.37999725341797,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
479,WRK,64.70999908447266,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
480,WY,35.29999923706055,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
481,WHR,167.99000549316406,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
482,WMB,31.13999938964844,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
483,WTW,146.99000549316406,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
484,GWW,235.7100067138672,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
485,WYNN,164.3000030517578,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
486,XEL,47.810001373291016,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
487,XYL,68.06999969482422,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
488,YUM,81.5999984741211,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
489,ZBRA,103.70999908447266,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
490,ZBH,120.44660186767578,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
491,ZION,50.70000076293945,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
492,ZTS,71.7699966430664,2.73503,2.77389,1.9385,-2.00299,1.59627,66.65,2018-01
493,MMM,247.94000244140625,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
494,AOS,66.79000091552734,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
495,ABT,62.18000030517578,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
496,ABBV,116.33999633789062,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
497,ABMD,253.1300048828125,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
498,ACN,160.4600067138672,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
499,ATVI,73.3499984741211,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
500,ADM,42.459999084472656,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
501,ADBE,199.3800048828125,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
502,ADP,120.41999816894533,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
503,AAP,117.29000091552734,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
504,AES,11.510000228881836,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
505,AFL,44.845001220703125,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
506,A,72.83000183105469,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
507,APD,166.7899932861328,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
508,AKAM,67.55999755859375,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
509,ALK,64.08000183105469,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
510,ALB,109.1999969482422,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
511,ARE,125.22000122070312,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
512,ALGN,255.57000732421875,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
513,ALLE,85.16999816894531,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
514,LNT,39.08000183105469,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
515,ALL,98.72000122070312,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
516,GOOGL,59.079498291015625,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
517,GOOG,58.3849983215332,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
518,MO,69.93000030517578,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
519,AMZN,69.5,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
520,AMCR,11.75,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
521,AMD,13.25,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
522,AEE,55.209999084472656,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
523,AAL,53.880001068115234,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
524,AEP,67.83999633789062,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
525,AXP,100.0,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
526,AIG,64.16999816894531,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
527,AMT,147.05999755859375,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
528,AWK,81.83999633789062,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
529,AMP,171.0800018310547,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
530,ABC,99.29000091552734,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
531,AME,77.91000366210938,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
532,AMGN,185.5599975585937,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
533,APH,46.40999984741211,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
534,ADI,91.6500015258789,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
535,ANSS,163.39999389648438,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
536,AON,144.47999572753906,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
537,APA,44.68999862670898,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
538,AAPL,41.94499969482422,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
539,AMAT,53.27999877929688,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
540,APTV,96.0199966430664,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
541,ANET,68.75,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
542,AJG,69.19000244140625,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
543,AIZ,93.05999755859376,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
544,T,29.57703971862793,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
545,ATO,82.29000091552734,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
546,ADSK,115.56999969482422,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
547,AZO,764.3800048828125,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
548,AVB,164.11000061035156,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
549,AVY,120.36000061035156,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
550,BKR,32.45000076293945,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
551,BALL,38.34999847412109,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
552,BAC,32.5,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
553,BBWI,39.8949089050293,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
554,BAX,69.94999694824219,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
555,BDX,235.6292724609375,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
556,WRB,32.635555267333984,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
557,BRK-B,217.25,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
558,BBY,73.0999984741211,3.72853,2.77971,1.70637,-2.2824,1.29087,68.6,2018-02
